Arktika,Symmetry,"['Felix (129)', 'Jürgen (30)', 'Sebastian Blaschke', 'Jürgen (31)', 'Tim Kockentiedt', 'Martin Wegner', 'Dan Coutant', 'Marc (138)', 'Arktika']"
Knochenfabrik,Knochenfabrik / Supernichts,"['SST Brüggemann GmbH', 'SST (8)']"
Petteri Hietamies,Ikivihreää Virtaa,"['Z-Trading', 'Jyrki Telilä', 'Kuja Salmi', 'Delfins (2)', 'Marko Haavisto', 'Kuja Salmi', 'Jyrki Telilä', 'Kuja Salmi', 'Jussi Alanko', 'Jan Schaper', 'Annukka Nevalainen', 'Sirkku Hilanko', 'Petteri Hietamies']"
Giovanni Battista Pergolesi,Kammermusik,"['Gisela Reith', 'Giovanni Battista Pergolesi', 'Martin Gotthard Schneider', 'Harry Halbreich', 'Jörg-Wolfgang Jahn', 'Nobuko Araki']"
Clara Wieck-Schumann,Klaviertrio - Klavierwerke,"['Gisela Reith', 'Clara Schumann', 'Clara-Wieck-Trio', 'Harry Halbreich', 'Monica Von Saalfeld', 'Nikolaus Sastrufu', 'Teije Van Geest', 'Franziska Koscielny']"
Supernichts,Immer Wenn Ich Musst Du,"['www.kavanga.de', 'Jim Pansen', 'Achim Arschloch', 'Frank Franksen', 'Supernichts', 'Sebastian Blaschke', 'Harry Krischner']"
Tim Buktu (2),You're So Beautiful,"['Après Musikverlag', 'Paan MV', 'mAGIC fALCON', 'Manufaktur/Tim Buktu', 'Tim Buktu (2)']"
Kojo (2),Päätä Ja Häntää - Kojon Lastenlauluja,"['Kojo Ja Ystävät', 'Kojo (2)', 'Markku Salo', 'Seppo Heikkonen', 'Iina Eiste', 'Iina Eiste', 'Kaisa Saarinen', 'Laura Honkasalo', 'Satu Seljas', 'Tomi Syväjärvi', 'Timo Kojo', 'Kojo (2)']"
Tim Sessions (2),And Another Thing...,"['Episode (6)', 'Episode (6)', 'Variety Studios', 'Unique Studios', 'Natushabi Music', 'Tony Scherr', 'John Hollenbeck', 'Josiah Gluck', 'Jeff Chiampa', 'Brad Schoeppach', 'Ken Werner', 'Tim Sessions (2)', 'Chris Potter (2)', 'Tim Sessions (2)', 'Randy Brecker']"
Impediments,Impediments,"['Greg Ashley', 'Colby Hewitt', 'Impediments', 'Nick Allen', 'Ray Seraphin']"
Buzzer (5),Disco Kiddz,"['Jess Johnson (3)', 'Shea Roberts']"
Donald Fagen,H Gang,"[]"
Steven Soles,Walk By Love,"[]"
Gary Campbell,Thick & Thin,"['Steve Davis Studios, Yonkers, NY', 'Ron McClure', 'Adam Nussbaum', 'Steve Davis (16)', 'John Abercrombie', 'Jamey D. Aebersold', 'Gary Campbell']"
Trent Kynaston,Trent Kynaston - Saxophone,"[]"
James First,Berlin Is Nich .EP,"['Anne Vortisch', 'Bjoern Petrikat']"
Arktika,Heartwrencher,"['Daniel Krieger', 'Jan Hoffmann', 'Jürgen (30)', 'Jürgen (31)', 'Marc (138)', 'Tim Kockentiedt', 'Henner Henzler', 'Roland Wiegner']"
John Fogerty,John Fogerty,"['Greasy King Music', 'Mills Music', 'Merrimac Music', 'Cotillion Music, Inc.', 'Elektra/Asylum/Nonesuch Records', 'Elektra/Asylum/Nonesuch Records', 'SST Brüggemann GmbH', 'Bellaphon Records', 'Bellaphon Germany', 'Bellaphon Germany', 'John Fogerty', 'Glen Christensen', 'David Coffin', 'SST (8)', 'Terry Dunavan', 'Bob Fogerty', 'J. C. Fogerty']"
Petteri Hieta,Petteri Hieta & Jussi Alanko Ork,"[]"
Horseshoe (2),First Kick,"['Veikko Laiho', 'Timo Juuti (2)', 'Hans Rautio', 'Pekka Nurmikallio', 'SST (8)', 'Arto Borg', 'Horseshoe (2)', 'Ari Talkamo']"
Essence (30),Sweet Fools,"['Jim Peterik', 'SST (8)', 'Frank Rand', 'Willie Henderson']"
Moscheles,Konzertante Duos Für Fagott Und Klavier,"['Eberhard Buschmann', 'Krisse (2)', 'Monica Von Saalfeld', 'Sastruphu', 'Van Geest']"
Domenico Cimarosa,Il Maestro Di Cappella • Der Schulmeister,"['Pallas', 'Fernand Koenig', 'Kinderchor Aus Dem Kurfürst Friedrich-Gymnasium Heidelberg', 'Reinhard Kretschmann', 'Domenico Cimarosa', 'Georg Philipp Telemann', 'Richard Laugs', 'Krisse (2)', 'McHine', 'Teije Van Geest', 'Bauer (2)', 'Das Heidelberger Kammerorchester', 'Sastruphu', 'Kraemer (2)', 'Jenkins (10)', 'Le Roy (2)']"
Antonio Vivaldi,Konzerte 2. Folge,"['Tonstudio Da Camera', 'Schallplattenfabrik Pallas GmbH', 'Schallplattenfabrik Pallas GmbH', 'Druckhaus Maack KG', 'Schott', 'G. Ricordi & Co.', 'Breitkopf & Härtel', 'Antonio Vivaldi', 'Van Geest', 'McHine', 'Heidelberger Kammerorchester', 'Nerokas', 'Sastruphu', 'Halbreich', 'Bauer (2)']"
Richard Strauss,Cellosonate / Violinsonate,"['Richard Strauss', 'Paul Krisse', 'McHine', 'Nikolaus Sastrufu', 'Teije Van Geest', 'Harry Halbreich']"
Max Reger,Kammermusik (Drie Suiten Op. 131C Für Violoncello Solo),"['Johannes Alt GmbH', 'Schallplattenfabrik Pallas GmbH', 'Schallplattenfabrik Pallas GmbH', 'Zoltan Racz', 'Max Reger', 'Paul Krisse', 'Harry Halbreich', 'Nikolaus Sastrufu', 'van Geest']"
Wolfgang Weiss (2),Pas De Deux Im Zwiebelmond,"['Tonstudio Da Camera', 'Pallas', 'Pallas', 'Walter Gräber GmbH', 'Johannes Alt', 'Graphik Design', 'Mc Hine', 'Photographis-Photostudio', 'Sastrufu', 'van Geest', 'Bauer']"
Béla Szakcsi Lakatos,Live At Müpa,"['Bella Bartók National Concert Hall', 'Reginald Veal', 'Terri Lyne Carrington', 'Zoltán Bukovicz', 'Béla Szakcsi Lakatos', 'Adám Bakonyi', 'Chris Potter (2)']"
Chris Potter (2),The Sirens,"['Chris Potter (2)', 'Craig Taborn', 'David Virelles', 'Sascha Kleis', 'Larry Grenadier', 'Eric Harland', 'James Farber', 'Charlie Kramsky', 'Thomas Wunsch', 'John Rogers (6)', 'Manfred Eicher']"
R.E. Seraphin,A Room Forever,"['Alcatraz Manor', 'Party Time Studios', 'National Audio Company', 'Owen Adair Kelley', 'Matt Bullimore', 'Samuelito Cruz', 'Ali Ditto', 'Owen Adair Kelley', 'R.E. Seraphin', 'Matt Bullimore', 'Yea-Ming Chen', 'R.E. Seraphin', 'R.E. Seraphin']"
Robin Kenyatta,Girl From Martinique,"['Arild Andersen', 'Wolfgang Dauner', 'B & B Wojirsch', 'Fred Braceful', 'Karl-Hermann Hinderer', 'Kurt Rapp', 'Robin Kenyatta', 'Manfred Eicher']"
The Asteroid No.4,The Asteroid No.4,"['Bad Vibrations Recordings', 'Bad Vibrations Recordings', 'Republic Of Music', 'Matty Rhodes', 'Alan Forbes', 'Olya Dyer', 'Adam Weaver', 'Shea Roberts', 'Hugh Luck', 'Eric Harms', 'Ryan Carlson Van Kriedt', 'Vittorelli', 'Regina Mandel', 'The Asteroid No.4', 'Scott Vitt', 'Weaver', 'Harms', 'Rhodes', 'Carlson Van Kriedt', 'Vitt']"
R. Kenyatta,Sheik Of Araby,"[]"
Johannes Brahms,Klavierquartette,"['Tonstudio Da Camera', 'Tonstudio Bauer', 'Schallplattenfabrik Pallas GmbH', 'Carl v. d. Linnepe', 'Kehr-Trio', 'Mc Hine', 'Erich Sichermann', 'Günter Kehr', 'Bernhard Braunholz', 'Röhnberg', 'Jacqueline Eymar', 'Teije van Geest']"
Mal Waldron,Spanish Bitch,"['Isla Eckinger', 'Fred Braceful', 'Kurt Rapp', 'Masahiko Yuh', 'Mal Waldron', 'Manfred Eicher']"
Robin Kenyatta,Neither One Of Us,"['Dynamic Sounds Recording Co. Ltd.']"
Caleya,These Waves Will Carry Us Home,"['Die Tonmeisterei', 'Die Tonmeisterei', 'Die Tonmeisterei', 'Patrick (Grizzlor) Rueller', 'Henner Henzler', 'Roland (Role) Wiegner']"
Creedence Clearwater Revival,The Studio Albums Collection,"['Craft Recordings', 'Craft Recordings', 'Concord Music Group, Inc.', 'Universal International Music B.V.', 'Creedence Clearwater Revival', 'John Fogerty', 'Tony Lane (2)', 'Laurie Clifford', 'Stu Cook', 'Malcolm Barker', 'Basul Parik', 'Doug Clifford', 'Russ Gary', 'John Fogerty', 'John Fogerty', 'Ralph J. Gleason', 'Bob Fogerty', 'Ralph Flynn (2)', 'Basul Parik', 'Saul Zaentz', 'Tom Fogerty', 'Melvin/Halton', 'John Fogerty', 'Creedence Clearwater Revival']"
Terry Dunavan,Rock'in At School / Rock It On Mars,"[]"
Various,Aitoja Helyjä - 24 Laulelmaa Tästä Ajasta,"['Countryside (2)', 'Jari Holm', 'Jaakko Jaskari', 'Ari Talkamo']"
Willie Henderson,Break Your Back,"['Gene Barge', 'Willie Henderson']"
Stu Gardner,Soul Wrecker / Can I Change My Mind,"['Indestructible', 'palprod']"
Carl Reinecke,Carl Reinecke's Kinderlieder,"['Breitkopf & Härtel', 'Johannes Alt GmbH', 'Schallplattenfabrik Pallas GmbH', 'Carl Reinecke']"
Eva Vargas,Kille-Kill Den Sandmann,"['Pallas', 'Fritz Jarchov', 'McHine', 'Fotocol Mannheim', 'Van Geest']"
Chang-Kook Kim,Ostasiatische Flötenmusik,"['Pallas', 'Edizioni Suvini Zerboni', 'Bote & Bock', 'Manuscript', 'Novaprint', 'Novaprint', 'Isang Yun', 'Kazuo Fukushima', 'Sukhi Kang', 'Van Geest', 'Chang-Kook Kim', 'McHine', 'Kraemer', 'Martin Mosebach', 'Rainer Baruth', 'Sastruphu', 'Das Bonner Streichquartett']"
Robert Schumann,Klaviermusik,"['Matthäus-Alber-Haus Reutlingen', 'Pallas', 'FONO Schallplatten GmbH', 'Carus-Verlag', 'Robert Schumann', 'Friedrich Mauermann', 'Bauer, Ludwigsburg', 'Heidi Kommerell']"
Johann Jakob Froberger,Suite XII C-dur - Suite XVIII G-dorisch  /  Suite Nr. IV B-dur,"['Turicaphon AG', 'Radio Bern', 'Gottlieb Muffat', 'Johann Jakob Froberger', 'Roland Uetz', 'Jörg Ewald Dähler', 'Bauer, Ludwigsburg', 'Dr. Max Zulauf', 'Peter Bohren', 'Alfons Seul']"
Various,Pop-Rock Fesztivál - A Döntő Dalai,"['Bakonyi Ádám', 'Deák Miklós']"
Rez Abbasi Trio,Continuous Beat,"['Kdg', 'Enja Records Matthias Winckelmann GmbH', 'Enja Records Matthias Winckelmann GmbH', 'Acoustic Recording', 'Desert Fish Studios', 'Systems Two', 'Turtle Tone Studios', 'John Hébert', 'David Winckelmann', 'Satoshi Takeishi', 'Rez Abbasi', 'Mike Fossenkemper', 'Jeff Wolpert', 'Joe Marciano', 'John Rogers (6)', 'Tapa Tapatim', 'Michael Brorby']"
P.S. Corporation,Happy Again,"['Advance Music (2)', 'Northern Songs', 'April Music', 'Chappell', 'Blue Seas Music', 'Remick Music', 'Blackwood', 'Scruthouse', 'Mills Music, Inc.', 'Bolt Druck Uster', 'Turicaphon AG', 'Columbia Broadcasting System, Inc.', 'Peter Schmidli', 'Willy von Allmen', 'Rolf Flum And Sons', 'Christian Vogt', 'Kurt Rapp', 'Martin Wieland', 'August P. Villiger', 'Alexander Felix', 'Alby Moesch']"
Mal Waldron,Mal: Live 4 To 1,"['Kohsuke Mine', 'Isao Suzuki', 'Hideo Yamashita', 'Yoshiyuki Nakamura', 'Kazuo Hiyoshi', 'Takashi Arihara', 'Yuzo Sato', 'Mal Waldron', 'Masabumi Kikuchi', 'Masaharu Honjo']"
Chick Corea,A.R.C.,"['Dave Holland', 'B & B Wojirsch', 'Kurt Rapp', 'Barry Altschul', 'Chick Corea', 'Manfred Eicher']"
Masabumi Kikuchi,After Hours,"['Body & Soul, Tokyo', 'Masabumi Kikuchi']"
Claude Debussy,Pages Célèbres De Claude Debussy,"['Sakuraphon', 'Music & Bird.Co', 'Claude Debussy', 'Jacqueline Eymar', 'Hisao Natsume']"
Mal Waldron,The Opening,"['Gilles Coussine', 'Eléonore Bakhtadzé', 'Mal Waldron', 'Gérard Terronès', 'Alain Gandolfi']"
Hozan Yamamoto,銀界 = Silver World,"['Gary Peacock', 'Hiroshi Murakami', 'Norio Yoshizawa', 'Ichiro Shimizu', 'Masabumi Kikuchi', 'Masaharu Honjo', 'Hozan Yamamoto']"
Masabumi Kikuchi,Miles Mode,"['Marc Johnson (2)', 'Paul Motian', 'Jay Newland', 'Hideki Sawa', 'Kazumi Sugiura', 'Masabumi Kikuchi', 'Yukio Ichikawa']"
Creedence Clearwater Revival,The Complete Studio Albums,"['John Fogerty', 'Creedence Clearwater Revival', 'Basul Parik', 'Tony Lane (2)', 'Laurie Clifford', 'Stu Cook', 'Malcolm Barker', 'Doug Clifford', 'Russ Gary', 'Ralph J. Gleason', 'Bob Fogerty', 'Ralph Flynn (2)', 'Saul Zaentz', 'Tom Fogerty', 'Melvin/Halton Typography']"
Creedence Clearwater Revival,Chronicle, Volume Two (Twenty Great CCR Classics),"['Fantasy Studios', 'Jondora Music', 'John Fogerty', 'Phil Carroll', 'Stu Cook', 'Deb Sibony', 'Doug Clifford', 'Tom Fogerty', 'John Fogerty', 'Gary Hobish', 'Dieter Zill', 'J.C. Fogerty']"
Tom Fogerty,Champagne Love,"[]"
Gene Barge,Dance With Daddy "G" Plus...,"[]"
Kicca & Intrigo,Senso Contrario,"['palprod']"
Carl Reinecke,Sextet Op.271 - Quintet Op.83 - Octet Op.216,"['Musikproduktion Dabringhaus Und Grimm', 'Sonopress', 'Fürstliche Reitbahn Arolsen', 'Klaus Thunemann', 'Sergio Azzolini', 'Manfred Preis', 'Ulf Rodenhäuser', 'Ensemble Villa Musica', 'Jean-Claude Gérard', 'Georg Schreckenberger', 'Marie Luise Neunecker', 'Carl Reinecke', 'Ingo Goritzki', 'Kalle Randalu', 'Enrique Santiago', 'Julia Becker', 'Thomas Brandis', 'Martin Ostertag']"
Schlauch (2),Schlauch Singt Lieder Im Spätkapitalismus,"['Schlauch (2)', 'Hans Reffert', 'Fotocol Mannheim', 'Bernd Köhler']"
Tritonus,Tritonus,"['Ronald Brand', 'Peter Seiler', 'Fotocol Mannheim', 'Charlie Jöst', 'Lennon-McCartney']"
Edvard Grieg,Lyrische Stücke • Lyric Pieces,"['Reimund Grimm', 'Werner Dabringhaus', 'Edvard Grieg', 'Friedrich Wilhelm Rödding', 'Heidi Kommerell', 'Erhard Beyer']"
Franz Schubert,Impromptus Op. 90 - Moments Musicaux Op. 94,"['Turicaphon AG', 'Druck AG', 'Tonstudio Rico Sonderegger', 'Tonstudio van Geest', 'Franz Schubert', 'Bernhard Wyss', 'Bernhard Wyss', 'Jörg Ewald Dähler', 'Rudolf Rytz', 'Alfons Seul', 'Gotthard Klöhn']"
Lerch István,Szomjas Angyalok - Best Of Lerch 1980-1993,"['Hungaroton-Gong Kft.', 'VTCD', 'Omega Stúdió', 'Tom-Tom Studio', 'Magyar Rádió', 'Alexa Zeller', 'Demjén Ferenc', 'Kovács Kati', 'Pintácsi Viktória', 'Herpai Sándor', 'Solti János', 'Michell', 'Dorozsmai Péter', 'Kiss István', 'Kálmán Sándor', 'Szita István', 'Mihály Tamás', 'Viszt György', 'Hrutka Róbert', 'Karácsony János', 'Menyhárt János', 'Vértes György', 'Deák Miklós', 'Kóbor János', 'Lerch István', 'Lerch István', 'Demjén Ferenc', 'Sztevanovity Dusán', 'Lerch István', 'Turczi István', "V' Moto-Rock"]"
Unit X,Rated X,"['Timescraper Music Publishing GmbH', 'Timescraper Music Publishing GmbH', 'Timescraper Music Publishing GmbH', 'Pasparamos', 'Calyx Mastering', 'DOCdata Germany', 'Oscar Noriega', 'Ed Schuller', 'Bob Meyer (3)', 'Bob Ward', 'Mike Brorby', 'Burkhard Schlothauer', 'Nele Pachnicke', 'Bo Kondren', 'Vikas Rosenthal', 'Valerie Trucchia', 'Russ Lossing', 'Unit X']"
John Coltrane,Afro Blue Impressions,"['Jimmy Garrison', 'Elvin Jones', 'McCoy Tyner', 'John Coltrane']"
Bach,Bach,"['Sakuraphon', 'Sakuraphon', 'Johann Sebastian Bach', 'Agnelle Bundervoët', 'Ferruccio Busoni', 'Hisao Natsume']"
Dizzy Reece,From In To Out,"['Patrice Caratini', 'Gilles Coussine', 'Art Taylor', 'Eléonore Bakhtadzé', 'Siegfried Kessler', 'Gérard Terronès', 'Alain Gandolfi', 'John Gilmore', 'Dizzy Reece']"
山本邦山,日本の詩,"['Victor Musical Industries, Inc.', '早川正昭', '山本邦山', '外山滋']"
Tom Scott,Flashpoint,"['Vinnie Colaiuta', 'Neil Stubenhaus', 'Eric Gale', 'Dean Parks', 'Dave Grusin', 'Larry Rosen', 'Michael Fisher', 'Bruce Littlejohn', 'Joseph Conlan', 'Alan Pasqua', 'Randy Kerber', 'Tom Scott', 'Lynne Scott']"
Billy Cobham,Warning,"['Billy Cobham', 'Andy Baltimore', 'Baron Browne', 'Peter Lopez (2)', 'Dan Serrano', 'David Gibb', 'Gus Skinas', 'Dave Grusin', 'Larry Rosen', 'Dean Brown', 'Gerry Etkins', 'Dunja Sagov', 'Ted Jensen', 'Sa Davis', 'Yukio Ichikawa', 'Norman Catherine', 'Ricardo Betancourt', 'Josiah Gluck', 'Ricki J. Begin', 'Joe Jorgensen']"
Didi Zill,"Weine Keine Tränen Wenn Der Regen Fällt","['Beatproduction']"
Willis Jackson,Gatorade,"['Buddy Caldwell', 'Jerry Potter', 'Rudy Van Gelder', 'Boogaloo Joe Jones', 'Carl Wilson (2)', 'Bob Porter', 'Gary Hobish', 'Willis Jackson']"
Funk Inc.,Funk, Inc. / Chicken Lickin',"['Tony Lane (2)', 'Phil Carroll', 'Cecil Hunt', 'Jimmy Munford', 'Rudy Van Gelder', 'Steve Weakley', 'Bob Porter', 'Bobby Watley', 'Al Johnson (2)', 'Eugene Barr']"
Patrice Rushen,Prelusion,"['Patrice Rushen', 'Phil Carroll', 'Tony Dumas', 'Leon Ndugu Chancler', 'Eddie Bill Harris', 'Skip Shimmin', 'Hadley Caliman', 'Kenneth Nash', 'Bruce Talamon', 'Reggie Andrews', 'Joe Henderson', 'George Bohanon', 'Oscar Brashear']"
Sinfonieorchester Des Südwestfunks,Konzert Für Violoncello Und Orchester Nr. 1 C-dur / Konzert Für Viola Und Orchester,"['Béla Bartók', 'Joseph Haydn', 'Kazimierz Kord', 'Frank Wild', 'Lieselotte Ersig', 'Sinfonieorchester Des Südwestfunks', 'Wolfgang Wtorczyk', 'Tomoko Shirao', 'Martin Ostertag']"
Bernd Köhler,In Dieser Strasse,"[]"
Tritonus,Between The Universes > Tritonus,"['Ronald Brand', 'Peter Seiler', 'Charlie Jöst', 'Bernhard Schuh', 'Reinhart Kotzsch']"
Lea,Sonatas For Violin & Piano,"['Lea & Esther Birringer', 'Lea & Esther Birringer', 'Norbert Hornig', 'Felix Broede', 'Rudolf-Oetker-Halle', 'EDC, Germany', 'www.BABELgum.de', 'Norbert Hornig', 'Stanley Hanks', 'Felix Broede', 'Esther Birringer', 'Andreas Torkler', 'Dieter Denzer', 'Erhard Beyer', 'Lea Birringer']"
Franz Schubert,Impromptus Op. Posth. 142,"['Turicaphon AG', 'Druck AG', 'Tonstudio Rico Sonderegger', 'Franz Schubert', 'Bernhard Wyss', 'Jörg Ewald Dähler', 'Rudolf Rytz', 'Alfons Seul', 'Gotthard Klöhn', 'Tonstudio van Geest']"
Bergendy Együttes,Darabokra Törted A Szívem,"['Hungaroton-Fotexnet Kft.', 'Sanoma Media Budapest Zrt.', 'VTCD', 'Demjén Ferenc']"
V'Moto Rock,5. & A Fény Felé,"[]"
Elvin Jones,The Ultimate,"['Van Gelder Studio, Englewood Cliffs, New Jersey', 'Blue Note Records', 'Blue Note Records', 'Optimal Media GmbH', 'Optimal Media GmbH', 'Jimmy Garrison', 'Tony De Stefano', 'Elvin Jones', 'KR (3)', 'Ed Beach', 'Bernie Grundman', 'Francis Wolff', 'Duke Pearson', 'Rudy Van Gelder', 'Joe Farrell']"
G. Cziffra,G. Cziffra Joue...,"['Gyorgy Cziffra', 'Pierre Delanoë']"
Dizzy Reece,Five Classic Albums Plus Bonus Tracks,"[]"
Vivaldi Ensemble Tokyo,Antonio Vivaldi Four Season,"['Masaru Yanagisawa', 'Fumiyaki Yamaguchi', 'Hosha Numata', 'Masaki Ohno', 'Mitsuo Yamaguchi', 'Kazuhito Hosono', 'Kazuhito Kikuchi', 'Koji Kageyama', 'Tadashi Yyakkan', 'Masanori Hotta', 'Hiroshi Isaka', 'Takeo Niimi']"
Tom Scott,Born Again,"['Tom Scott', 'Lynne Scott', 'Doreen Kalcich', 'Bruce Littlejohn', 'Michael Pollard (2)', 'Andy Baltimore', 'Andy Ruggirello', 'Dan Serrano', 'David Gibb', 'Scott Johnson (14)', 'Sonny Mediana', 'Emili Bogin', 'Richard Hasal', 'Steve Harrison (2)', 'Tracy Chisholm', 'Dave Grusin', 'Larry Rosen', 'Henry Diltz', 'Adam Zelinka', 'Joseph Doughney', 'Michael Landy', 'Bruce Barris']"
Various,My Boyfriend Is Out Of Town 3,"[]"
Tom Scott,Flashpoint,"['Teldec-Press GmbH', 'GRP Records Ltd.', 'Alan Pasqua', 'Dean Parks', 'Eric Gale', 'Joseph Conlan', 'Lynne Scott', 'Michael Fisher', 'Michael Landau', 'Neil Stubenhaus', 'Randy Kerber', 'Vinnie Colaiuta', 'Joseph Conlan', 'Tom Scott']"
Willis Jackson,Swivel Hips,"['Ben Tucker', 'Ralph Dorsey', 'Jerry Potter', 'Bill Jennings', 'Linda Solomon', 'Don Schlitten', 'Jackie Ivory', 'Rudy Van Gelder', 'Bob Porter', 'Willis Jackson']"
Various,Legends Of Acid Jazz - Tenor Titans,"[]"
"The Bird" Memorial Quintet,Tribute To Charlie "The Bird" Parker,"['HiBrite Inc.', 'HiBrite Inc.', 'Chameleon Recording Studio (Los Angeles)', 'Richie Cole', 'Tony Dumas', 'John Guerin', 'Mike Wofford', 'Oscar Brashear']"
Nikolaus Betscher,Ehemalige Reichsabtei Rot An Der Rot. Werke Von Nikolaus Betscher (1745-1811),"['Da Music', 'C.F. Kahnt', 'P+O Pallas', 'Sabine Mayer (4)', 'Ernst-Wolfgang Lauer', 'Richard Anlauf', 'Camerata Vocalis Der Universität Tübingen', 'Christopherus-Kantorei Altensteig', 'Vocal Collegium Ravensburg', 'Jürg Wieber', 'Rudolf Schadt', 'Hans Lemser', 'Nikolaus Betscher', 'Anton Enders', 'Christa Wild-Grune', 'Regine Schneider', 'Alexander Sumski', 'Tübingener Kammerorchester', 'Mitglieder Des SWF-Sinfonieorchesters, Baden-Baden', 'Stefan Bleicher', 'Südwestfunk, Baden-Baden', 'Wolfgang Wtorczyk', 'Helga Spatzek', 'Renate Brosch', 'Eberhard Schuler-Meybier']"
Kin Ping Meh,Kin Ping Meh,"['Kin Ping Meh', 'Torsten Herzog', 'Kalle Weber', 'Conny Plank', 'Willie Wagner', 'Werner Stephan', 'Fritz Schmitt', 'Gorilla Musik']"
Lea Birringer,Di Tanti Palpiti,"[]"
Martin Jung,Blockflöten Klänge,"['P+O Pallas', 'Cordula Schertler', 'Harald Schrank', 'Andreas Weische', 'Günter Appenheimer', 'Emanuela Kaess', 'Tonstudio van Geest', 'Martin Jung']"
Dissidenten,Inshalla,"['Friedo Josch', 'Uve Müllrich', 'Marlon Klein', 'Andreas Torkler', 'Gunni Heidler']"
Ivan Opium,Made In Hongkong,"['HGM-Studios "Königshof"', 'Verlag JARO Ulrich Balss', 'Verlag JARO Ulrich Balss', 'Jaro', 'Jaro', 'Studio-Nord-Bremen', 'Schallplattenfabrik Pallas GmbH', 'EfA', 'Ilse von Eztoff', 'Ilse von Eztoff', 'Micha Ehlers', 'Dr. Sound (5)', 'Andreas Torkler', 'Uli Balss', 'Ivan Opium', 'Eztoff', 'Opium', 'Andreas Torkler', 'Ilse von Eztoff', 'Ivan Opium', 'Eztoff', 'Opium', 'Ivan Opium']"
Volkers Lustiger Musikverein,The Beatles Für Kinder,"['Andreas Torkler', 'Volker Rosin', 'Lennon/McCartney']"
Airto Moreira,Three-Way Mirror,"['Joe Farrell', 'Randy Tico', 'Jose Neto', 'Mark Egan', 'Airto Moreira', 'Mike Shapiro', 'Tony Gordin', 'Kei Akagi', 'Flora Purim']"
Les Petits Ecoliers Chantants De Bondy,Allo Allo Gentil Papa Noël / Allo Marcel,"[]"
Beethoven,Sonates "Pathetique","Marche Funebre","L' Aurore","Appasssionata","['Disques Adès', 'Yves Meyer & Cie, Imprimeurs', 'Maurice Tapiero', 'Bernard Gavoty']"
Kazuhito Yamashita,Romance De Amor,"['Iruma Shimin Kaikan', 'Takeo Niimi', 'Masaki Ohno', 'Kazuhito Yamashita', 'Kohei Nakamura', 'Shizuo Nomiyama', 'Hiroshi Isaka', 'Mitsuo Yamaguchi']"
Fortune (2),Fortune,"['Roger Scott Craig', 'Kevin Beamish', 'Vartan (4)', 'Bobby Birch', 'Ilene Weingard', 'Mick Fortune', 'Bruce Barris', 'Richard Fortune', 'Shusei Nagaoka', 'Bernie Grundman', 'Jimmy Hunter (2)', 'Jim Hagopian', 'Marc Greene', 'Steffen Presley', 'Larry Greene']"
Lee Ritenour,Collection,"[]"
Tom Scott,Them Changes,"['Tom Scott']"
Randy Brecker,Echoes Of Ellington Vol. 2,"['Andrew Simpkins', 'Leon Ndugu Chancler', 'Robben Ford', 'Pete Jolly', 'Roger Kellaway', 'Jack Lewis', 'Joel Moss', 'Bill Evans (3)', 'Tom Scott', 'Randy Brecker']"
Jackie Ivory,Soul Discovery,"[]"
Jackie Ivory,High Heel Sneakers,"[]"
Jackie Ivory,High Heel Sneakers,"[]"
Christophorus-Kantorei,25 Jahre Christophorus-Kantorei,"['Evangelische Stadtkirche Nagold', 'Druckhaus Maack KG', 'Tonstudio Bauer', 'Evangelische Stadtkirche Nagold', 'Christophorus-Kantorei', 'Eberhard Schuler-Meybier', 'Hans Hauptmann', 'Jürg Wieber', 'Marlies Schrön', 'Martin Wieland']"
Kin Ping Meh,Concrete,"['Alan Joe Wroe', 'Kalle Weber', 'Conny Plank', 'Klaus Bohlmann', 'Gagey Mrozek', 'Günter Blum', 'Chris Axel Klöber', 'Gorilla Musik', 'Geff Harrison']"
Franz Schmidt,Das Buch Mit Sieben Siegeln,"['ORF', 'Sony Classical GmbH', 'Sony Classical GmbH', 'Salzburger Festspiele', 'Universal Edition (London) Ltd.', 'Sony Music', 'Sony Music', 'Sony Music', 'Ira Malaniuk', 'Walter Berry', 'Singverein Der Gesellschaft Der Musikfreunde', 'Reinhold Schmid', 'Fritz Schmitt', 'Dimitri Mitropoulos', 'C.C. Garbers', 'Josef Sladko', 'Stewart Spencer', 'Wiener Philharmoniker', 'Alois Forrer', 'Otto Sertl', 'Gottfried Kraus', 'Othmar Eichinger', 'Hilde Güden', 'Gottfried Kraus', 'Anton Dermota', 'Fritz Wunderlich']"
